created_time,Pos_x,Pos_y,width,height,Class,Object_id,location_id
1616772109.361263,1237,192,202,95,car,48,McMaster University
1616772109.361263,1,376,129,128,car,58,McMaster University
1616772109.361263,166,404,138,98,car,59,McMaster University
1616772109.361263,1877,130,35,71,person,61,McMaster University
1616772109.361263,1880,1,61,49,car,64,McMaster University
1616772109.461263,1076,330,26,59,person,4,McMaster University
1616772109.461263,738,817,47,71,person,8,McMaster University
1616772109.461263,1815,891,103,137,truck,9,McMaster University
1616772109.461263,1046,327,27,66,person,10,McMaster University
1616772109.461263,325,977,59,101,person,12,McMaster University
1616772109.461263,868,1013,44,66,person,13,McMaster University
1616772109.461263,1810,889,105,137,car,14,McMaster University
1616772109.461263,1654,288,30,92,person,15,McMaster University
1616772109.461263,1589,237,31,75,person,16,McMaster University
1616772109.461263,193,858,52,114,person,18,McMaster University
1616772109.461263,693,795,34,91,person,19,McMaster University
1616772109.461263,592,627,42,112,person,22,McMaster University
1616772109.461263,1258,567,40,112,person,23,McMaster University
1616772109.461263,1222,550,39,118,person,25,McMaster University
1616772109.461263,647,601,29,72,person,27,McMaster University
1616772109.461263,688,676,37,87,person,28,McMaster University
1616772109.461263,208,697,38,111,person,29,McMaster University
1616772109.461263,685,283,216,103,car,30,McMaster University
1616772109.461263,1686,40,166,83,car,31,McMaster University
1616772109.461263,1062,193,180,84,car,32,McMaster University
1616772109.461263,1702,262,222,125,truck,34,McMaster University
1616772109.461263,966,97,36,81,person,36,McMaster University
1616772109.461263,148,648,41,80,person,37,McMaster University
1616772109.461263,1486,177,55,128,person,38,McMaster University
1616772109.461263,422,659,40,107,person,39,McMaster University
1616772109.461263,106,628,36,95,person,44,McMaster University
1616772109.461263,13,922,46,125,person,46,McMaster University
1616772109.461263,0,747,44,128,person,47,McMaster University
1616772109.461263,1255,187,199,94,car,48,McMaster University
1616772109.461263,3,369,136,126,car,58,McMaster University
1616772109.461263,213,394,140,95,car,59,McMaster University
1616772109.461263,1876,130,34,69,person,61,McMaster University
1616772109.461263,1884,0,60,48,car,64,McMaster University
1616772109.5612628,1072,331,27,59,person,4,McMaster University
1616772109.5612628,735,816,46,71,person,8,McMaster University
1616772109.5612628,1813,890,104,139,truck,9,McMaster University
1616772109.5612628,1039,327,29,71,person,10,McMaster University
1616772109.5612628,325,976,60,101,person,12,McMaster University
1616772109.5612628,867,1015,44,65,person,13,McMaster University
1616772109.5612628,1809,889,106,139,car,14,McMaster University
1616772109.5612628,1654,287,34,99,person,15,McMaster University
1616772109.5612628,1592,236,31,75,person,16,McMaster University
1616772109.5612628,193,858,52,114,person,18,McMaster University
1616772109.5612628,693,796,34,89,person,19,McMaster University
1616772109.5612628,594,627,42,113,person,22,McMaster University
1616772109.5612628,1258,569,40,111,person,23,McMaster University
1616772109.5612628,1222,550,39,118,person,25,McMaster University
1616772109.5612628,646,603,30,75,person,27,McMaster University
1616772109.5612628,693,674,38,89,person,28,McMaster University
1616772109.5612628,207,696,38,111,person,29,McMaster University
1616772109.5612628,715,275,218,104,car,30,McMaster University
1616772109.5612628,1704,36,162,81,car,31,McMaster University
1616772109.5612628,1089,184,182,86,car,32,McMaster University
1616772109.5612628,1703,263,220,124,truck,34,McMaster University
1616772109.5612628,964,97,36,81,person,36,McMaster University
1616772109.5612628,148,648,41,80,person,37,McMaster University
1616772109.5612628,1486,177,55,128,person,38,McMaster University
1616772109.5612628,110,648,33,83,person,44,McMaster University
1616772109.5612628,13,921,46,126,person,46,McMaster University
1616772109.5612628,0,742,46,132,person,47,McMaster University
1616772109.5612628,1273,177,202,96,car,48,McMaster University
1616772109.5612628,23,362,146,126,car,58,McMaster University
1616772109.5612628,251,384,148,96,car,59,McMaster University
1616772109.5612628,1875,128,34,69,person,61,McMaster University
1616772109.5612628,993,106,33,73,person,69,McMaster University
1616772109.6612628,1068,333,26,59,person,4,McMaster University
1616772109.6612628,734,816,46,71,person,8,McMaster University
1616772109.6612628,1814,888,105,140,truck,9,McMaster University
1616772109.6612628,1036,329,29,69,person,10,McMaster University
1616772109.6612628,324,976,60,101,person,12,McMaster University
1616772109.6612628,868,1016,44,63,person,13,McMaster University
1616772109.6612628,1809,886,108,140,car,14,McMaster University
1616772109.6612628,1656,293,33,95,person,15,McMaster University
1616772109.6612628,1597,236,30,74,person,16,McMaster University
1616772109.6612628,193,859,52,114,person,18,McMaster University
1616772109.6612628,693,794,35,90,person,19,McMaster University
1616772109.6612628,596,627,41,113,person,22,McMaster University
1616772109.6612628,1258,568,40,111,person,23,McMaster University
1616772109.6612628,1223,549,39,118,person,25,McMaster University
1616772109.6612628,647,603,30,73,person,27,McMaster University
1616772109.6612628,699,674,38,87,person,28,McMaster University
1616772109.6612628,208,694,39,112,person,29,McMaster University
1616772109.6612628,743,269,217,103,car,30,McMaster University
1616772109.6612628,1722,34,156,78,car,31,McMaster University
1616772109.6612628,1113,175,186,90,car,32,McMaster University
1616772109.6612628,1706,264,217,122,truck,34,McMaster University
1616772109.6612628,963,99,34,79,person,36,McMaster University
1616772109.6612628,149,648,41,80,person,37,McMaster University
1616772109.6612628,1484,178,54,126,person,38,McMaster University
1616772109.6612628,112,658,31,76,person,44,McMaster University
1616772109.6612628,12,920,46,127,person,46,McMaster University
1616772109.6612628,0,739,46,133,person,47,McMaster University
1616772109.6612628,1298,171,197,95,car,48,McMaster University
1616772109.6612628,46,358,154,125,car,58,McMaster University
1616772109.6612628,289,376,155,96,car,59,McMaster University
1616772109.6612628,1874,127,33,70,person,61,McMaster University
1616772109.6612628,993,109,32,71,person,69,McMaster University
1616772109.7612627,96,633,44,100,person,3,McMaster University
1616772109.7612627,1064,334,26,58,person,4,McMaster University
1616772109.7612627,1812,887,106,140,truck,9,McMaster University
1616772109.7612627,1031,331,29,69,person,10,McMaster University
1616772109.7612627,1622,307,26,72,person,11,McMaster University
1616772109.7612627,324,977,60,101,person,12,McMaster University
1616772109.7612627,867,1017,43,62,person,13,McMaster University
1616772109.7612627,1809,886,108,141,car,14,McMaster University
1616772109.7612627,1662,300,32,89,person,15,McMaster University
1616772109.7612627,1601,236,30,73,person,16,McMaster University
1616772109.7612627,193,859,51,114,person,18,McMaster University
1616772109.7612627,693,794,35,91,person,19,McMaster University
1616772109.7612627,597,626,41,113,person,22,McMaster University
1616772109.7612627,1257,567,40,112,person,23,McMaster University
1616772109.7612627,1223,549,39,120,person,25,McMaster University
1616772109.7612627,647,603,30,73,person,27,McMaster University
1616772109.7612627,704,671,38,88,person,28,McMaster University
1616772109.7612627,208,693,39,114,person,29,McMaster University
1616772109.7612627,773,263,211,100,car,30,McMaster University
1616772109.7612627,1737,32,153,77,car,31,McMaster University
1616772109.7612627,1138,170,176,85,car,32,McMaster University
1616772109.7612627,1706,265,215,122,truck,34,McMaster University
1616772109.7612627,961,99,34,78,person,36,McMaster University
1616772109.7612627,152,649,41,79,person,37,McMaster University
1616772109.7612627,1484,179,54,125,person,38,McMaster University
1616772109.7612627,112,662,30,73,person,44,McMaster University
1616772109.7612627,12,918,47,130,person,46,McMaster University
1616772109.7612627,2,737,47,132,person,47,McMaster University
1616772109.7612627,1324,167,197,98,car,48,McMaster University
1616772109.7612627,76,355,159,121,car,58,McMaster University
1616772109.7612627,330,371,156,93,car,59,McMaster University
1616772109.7612627,1871,126,34,71,person,61,McMaster University
1616772109.7612627,994,111,31,68,person,69,McMaster University
1616772109.8612626,98,633,45,101,person,3,McMaster University
1616772109.8612626,1811,890,104,138,truck,9,McMaster University
1616772109.8612626,1623,308,27,72,person,11,McMaster University
1616772109.8612626,323,977,60,101,person,12,McMaster University
1616772109.8612626,1809,888,107,138,car,14,McMaster University
1616772109.8612626,1668,306,30,82,person,15,McMaster University
1616772109.8612626,1603,232,30,74,person,16,McMaster University
1616772109.8612626,194,859,51,114,person,18,McMaster University
1616772109.8612626,693,792,37,96,person,19,McMaster University
1616772109.8612626,597,626,40,112,person,22,McMaster University
1616772109.8612626,1258,566,40,112,person,23,McMaster University
1616772109.8612626,1224,548,39,120,person,25,McMaster University
1616772109.8612626,647,602,29,71,person,27,McMaster University
1616772109.8612626,712,668,38,86,person,28,McMaster University
1616772109.8612626,208,694,39,113,person,29,McMaster University
1616772109.8612626,802,261,205,97,car,30,McMaster University
1616772109.8612626,1755,28,155,78,car,31,McMaster University
1616772109.8612626,1166,166,163,79,car,32,McMaster University
1616772109.8612626,1706,264,216,122,truck,34,McMaster University
1616772109.8612626,962,100,33,78,person,36,McMaster University
1616772109.8612626,153,650,40,78,person,37,McMaster University
1616772109.8612626,1485,178,54,125,person,38,McMaster University
1616772109.8612626,112,664,31,72,person,44,McMaster University
1616772109.8612626,12,919,47,130,person,46,McMaster University
1616772109.8612626,1,736,48,133,person,47,McMaster University
1616772109.8612626,1346,161,191,98,car,48,McMaster University
1616772109.8612626,98,347,166,120,car,58,McMaster University
1616772109.8612626,364,363,163,93,car,59,McMaster University
1616772109.8612626,1869,125,33,71,person,61,McMaster University
1616772109.8612626,993,110,31,69,person,69,McMaster University
1616772109.9612625,745,814,48,75,person,8,McMaster University
1616772109.9612625,1811,890,104,138,truck,9,McMaster University
1616772109.9612625,1624,310,27,70,person,11,McMaster University
1616772109.9612625,324,976,61,100,person,12,McMaster University
1616772109.9612625,1808,890,106,137,car,14,McMaster University
1616772109.9612625,1669,308,30,82,person,15,McMaster University
1616772109.9612625,1610,231,31,76,person,16,McMaster University
1616772109.9612625,194,860,51,114,person,18,McMaster University
1616772109.9612625,693,790,39,99,person,19,McMaster University
1616772109.9612625,597,627,40,112,person,22,McMaster University
1616772109.9612625,1258,567,40,113,person,23,McMaster University
1616772109.9612625,1224,548,39,120,person,25,McMaster University
1616772109.9612625,646,602,30,75,person,27,McMaster University
1616772109.9612625,719,664,37,86,person,28,McMaster University
1616772109.9612625,209,694,39,113,person,29,McMaster University
1616772109.9612625,830,254,206,97,car,30,McMaster University
1616772109.9612625,1772,24,156,79,car,31,McMaster University
1616772109.9612625,1191,162,152,72,car,32,McMaster University
1616772109.9612625,1707,264,215,122,truck,34,McMaster University
1616772109.9612625,961,101,33,77,person,36,McMaster University
1616772109.9612625,155,650,39,78,person,37,McMaster University
1616772109.9612625,1484,177,55,127,person,38,McMaster University
1616772109.9612625,112,663,31,72,person,44,McMaster University
1616772109.9612625,13,919,47,130,person,46,McMaster University
1616772109.9612625,1,737,46,126,person,47,McMaster University
1616772109.9612625,1371,159,177,94,car,48,McMaster University
1616772109.9612625,128,342,172,118,car,58,McMaster University
1616772109.9612625,400,354,167,92,car,59,McMaster University
